id,vendor_id,pickup_time,dropoff_time,passenger_count,pickup_long,pickup_lat,dropoff_long,dropoff_lat,store_and_fwd_flag,trip_duration
id1575747,2,1/2/16 15:35,1/2/16 15:48,1,-73.98033905,40.73432922,-73.96520996,40.77214813,N,772
id0190526,1,1/2/16 15:35,1/2/16 15:37,1,-73.95198822,40.77355194,-73.95197296,40.77799225,N,90
id0806302,1,1/2/16 15:35,1/2/16 15:51,1,-73.97930908,40.74046707,-73.91805267,40.81209946,N,941
id3177636,2,1/2/16 15:35,1/2/16 15:52,1,-74.00605774,40.73313141,-73.98135376,40.772686,N,1014
id2450595,1,1/2/16 15:36,1/2/16 15:44,1,-73.99199677,40.75022125,-73.99753571,40.76061249,N,484
id3567198,1,1/2/16 15:36,1/2/16 15:46,1,-74.00580597,40.74030685,-73.99668121,40.72556305,N,589
id2966908,1,1/2/16 15:36,1/2/16 15:47,2,-73.97945404,40.77168655,-73.95646667,40.78421402,N,663
id1933085,1,1/2/16 15:36,1/2/16 15:52,1,-73.98807526,40.73191071,-73.87071228,40.77386475,N,939
id2079715,2,1/2/16 15:37,1/2/16 15:38,1,-73.95794678,40.77332687,-73.95485687,40.77772522,N,60
id1654484,2,1/2/16 15:37,1/2/16 15:54,1,-74.00619507,40.73384476,-73.97563171,40.77775955,N,1050
id2529683,2,1/2/16 15:37,1/2/16 15:39,5,-73.96404266,40.79270935,-73.96823883,40.78682327,N,107
id0257394,1,1/2/16 15:37,1/2/16 15:46,1,-73.99188232,40.7596817,-73.97854614,40.78609085,N,555
id3587863,1,1/2/16 15:37,1/2/16 15:48,1,-73.99220276,40.74977875,-73.99074554,40.76126099,N,628
id0259699,2,1/2/16 15:37,1/2/16 15:41,1,-73.97272491,40.76205063,-73.96390533,40.77381897,N,212
id0475829,1,1/2/16 15:38,1/2/16 15:48,1,-73.97441864,40.76260376,-73.99884033,40.73456192,N,646
id1764629,1,1/2/16 15:38,1/2/16 15:40,1,-73.99933624,40.72678757,-74.00563049,40.72659302,N,150
id1512017,2,1/2/16 15:38,1/2/16 15:45,1,-73.94847107,40.77816391,-73.96979523,40.78477097,N,454
id0768936,1,1/2/16 15:38,1/2/16 15:47,1,-74.00250244,40.73030472,-73.99868774,40.72290039,N,531
id3183633,1,1/2/16 15:38,1/2/16 15:44,2,-73.97333527,40.76387405,-73.97764587,40.74954224,N,356
id2127720,1,1/2/16 15:38,1/2/16 15:52,1,-73.98266602,40.76834488,-74.0007019,40.74784088,N,827
id0947799,1,1/2/16 15:38,1/2/16 16:04,2,-73.98268127,40.76967239,-74.0091095,40.71100616,N,1533
id3060217,2,1/2/16 15:38,1/2/16 16:23,1,-73.7880249,40.64151764,-73.9805069,40.74803543,N,2672
id2237122,1,1/2/16 15:38,1/2/16 15:42,1,-73.99188995,40.73814774,-74.00408173,40.74297714,N,254
id1502296,2,1/2/16 15:38,1/2/16 15:46,5,-73.96549225,40.77165604,-73.93942261,40.80437851,N,464
id1064518,2,1/2/16 15:38,1/2/16 15:46,5,-73.96973419,40.79995346,-73.98016357,40.78138733,N,447
id2598896,1,1/2/16 15:39,1/2/16 15:53,1,-73.99332428,40.7562294,-73.9785614,40.72957611,N,835
id3170988,2,1/2/16 15:39,1/2/16 15:43,1,-73.96478271,40.76968765,-73.95581818,40.76768875,N,238
id0837666,1,1/2/16 15:39,1/2/16 15:46,2,-74.00043488,40.718853,-74.01089478,40.71395493,N,397
id0848856,2,1/2/16 15:39,1/2/16 16:15,5,-73.99040222,40.75682068,-73.83682251,40.87783051,N,2144
id0620805,2,1/2/16 15:40,1/2/16 16:13,5,-73.96270752,40.77851868,-73.99088287,40.75535965,N,1983
id3120018,2,1/2/16 15:40,1/2/16 15:44,1,-74.00376129,40.72696686,-74.00991058,40.71485138,N,236
id1388344,2,1/2/16 15:41,1/2/16 16:01,2,-73.98233795,40.76280975,-73.98285675,40.7487793,N,1228
id2243670,2,1/2/16 15:41,1/2/16 15:50,2,-74.00225067,40.72156143,-74.01608276,40.71501923,N,573
id2365662,1,1/2/16 15:41,1/2/16 15:49,1,-73.96327209,40.77513123,-73.98134613,40.77127075,N,510
id3978664,1,1/2/16 15:41,1/2/16 16:09,2,-73.96602631,40.75820923,-73.78144073,40.64756775,N,1682
id2893383,2,1/2/16 15:41,1/2/16 15:52,2,-73.98204803,40.7751503,-73.97251129,40.79636383,N,658
id3770518,2,1/2/16 15:41,1/2/16 15:46,1,-73.99481201,40.74020004,-74.00563049,40.74111176,N,269
id2178304,1,1/2/16 15:41,1/2/16 16:03,1,-73.88538361,40.7731514,-73.97979736,40.72604752,N,1326
id2794900,1,1/2/16 15:41,1/2/16 15:49,2,-73.97761536,40.75227737,-73.985466,40.75638962,N,465
id3961695,2,1/2/16 15:42,1/2/16 15:45,1,-73.96846771,40.76142883,-73.95700073,40.77323151,N,179
id1228306,1,1/2/16 15:42,1/2/16 15:55,4,-73.95359039,40.76688385,-73.98986816,40.71921158,N,774
id2298348,1,1/2/16 15:42,1/2/16 16:06,1,-73.95517731,40.77171326,-73.99073792,40.73443222,N,1453
id0495858,1,1/2/16 15:42,1/2/16 16:07,1,-73.98987579,40.72954941,-73.98851013,40.77865219,Y,1481
id0509325,2,1/2/16 15:42,1/2/16 15:51,1,-73.99487305,40.75019073,-73.98226929,40.73841858,N,531
id3119549,2,1/2/16 15:43,1/2/16 16:00,1,-73.95881653,40.77229309,-73.86557007,40.76937103,N,1023
id2796897,2,1/2/16 15:43,1/2/16 15:49,3,-73.97805786,40.75888062,-73.97762299,40.75453186,N,382
id3197908,2,1/2/16 15:43,1/2/16 15:50,5,-74.00760651,40.74084854,-73.99205017,40.73540115,N,378
id3507735,2,1/2/16 15:43,1/2/16 15:51,2,-73.99046326,40.74044037,-74.00260925,40.74784851,N,434
id0538403,1,1/2/16 15:44,1/2/16 15:57,1,-73.99056244,40.75624466,-73.98562622,40.74401855,N,818
id1385716,1,1/2/16 15:44,1/2/16 15:57,1,-73.99136353,40.75011444,-73.98062134,40.7301712,N,817
id2931785,1,1/2/16 15:44,1/2/16 15:52,1,-73.97705078,40.75032806,-73.98590851,40.72676849,N,439
id3860384,2,1/2/16 15:44,1/2/16 15:49,1,-74.00299072,40.72824097,-73.99481964,40.74542999,N,298
id1213840,2,1/2/16 15:44,1/2/16 16:10,6,-73.98435974,40.74322128,-73.98771667,40.68644333,N,1537
id1824483,2,1/2/16 15:45,1/2/16 15:54,3,-73.96924591,40.76602936,-73.95142365,40.76990891,N,557
id2414218,2,1/2/16 15:45,1/2/16 15:50,1,-74.00676727,40.73086166,-74.00827026,40.7445488,N,317
id0429163,2,1/2/16 15:45,1/2/16 16:08,1,-73.9745636,40.78333664,-73.98841095,40.73755264,N,1390
id3044990,1,1/2/16 15:45,1/2/16 15:51,2,-73.98209381,40.76480103,-73.98209381,40.77496719,N,346
id0494115,2,1/2/16 15:45,1/2/16 16:05,1,-73.98976898,40.72963715,-73.95933533,40.77096176,N,1189
id3960166,1,1/2/16 15:45,1/2/16 15:57,2,-73.97651672,40.7887764,-73.98109436,40.76446915,N,715
id2767557,1,1/2/16 15:46,1/2/16 15:56,1,-73.97694397,40.74339294,-73.97901154,40.72399521,N,580
id1687798,2,1/2/16 15:46,1/2/16 15:55,2,-73.98435974,40.7321701,-73.97232056,40.75569916,N,554
id0003409,1,1/2/16 15:46,1/2/16 16:07,2,-73.98506927,40.72904587,-74.00891876,40.74675751,N,1212
id1830385,1,1/2/16 15:46,1/2/16 16:09,3,-73.95795441,40.784729,-73.98007202,40.75517273,Y,1327
id0417294,2,1/2/16 15:47,1/2/16 15:54,2,-73.97737122,40.76382828,-73.9814682,40.74401093,N,429
id2345003,1,1/2/16 15:47,1/2/16 15:59,4,-73.98122406,40.78364563,-73.96084595,40.76663589,N,754
id0664959,2,1/2/16 15:47,1/2/16 15:54,2,-73.99669647,40.72537994,-74.00447083,40.73472977,N,417
id2286465,1,1/2/16 15:47,1/2/16 15:52,1,-74.00352478,40.7481842,-73.99597168,40.74178696,N,264
id3973299,1,1/2/16 15:47,1/2/16 15:52,1,-73.99979401,40.74346161,-73.99372101,40.75203323,N,255
id0320247,2,1/2/16 15:48,1/2/16 16:09,1,-73.98233032,40.76839066,-74.00055695,40.72235107,N,1301
id0258848,1,1/2/16 15:48,1/2/16 16:04,1,-73.99156189,40.74521255,-73.94905853,40.77342606,N,945
id2098243,1,1/2/16 15:48,1/2/16 15:52,1,-74.00256348,40.73955536,-73.99479675,40.75046539,N,277
id2625835,2,1/2/16 15:48,1/2/16 15:58,4,-73.99471283,40.72779083,-74.00834656,40.71168137,N,588
id2376441,2,1/2/16 15:48,1/2/16 16:07,2,-73.98031616,40.72641373,-73.98606873,40.75230789,N,1110
id0010696,1,1/2/16 15:48,1/2/16 15:50,1,-73.95975494,40.77095795,-73.9567337,40.77749634,N,97
id1312778,1,1/2/16 15:48,1/2/16 16:05,1,-73.998703,40.71701813,-73.99117279,40.75543213,N,999
id0841297,1,1/2/16 15:49,1/2/16 16:01,2,-73.9821167,40.77861404,-73.97566986,40.75226593,N,728
id2350737,1,1/2/16 15:49,1/2/16 15:53,2,-73.97233582,40.75941467,-73.96324158,40.75589371,N,251
id3619634,2,1/2/16 15:49,1/2/16 16:25,1,-73.86734009,40.77230835,-73.9863739,40.76163101,N,2185
id3661209,2,1/2/16 15:49,1/2/16 15:51,5,-73.98887634,40.72706985,-73.99513245,40.72745895,N,156
id2187901,1,1/2/16 15:49,1/2/16 15:53,1,-73.98206329,40.77389908,-73.97601318,40.78647232,N,231
id1815384,1,1/2/16 15:49,1/2/16 15:55,1,-73.94682312,40.72232437,-73.9595108,40.71423721,N,376
id3113345,1,1/2/16 15:49,1/2/16 16:01,1,-73.95933533,40.78276825,-73.95908356,40.75850296,N,688
id3511116,1,1/2/16 15:49,1/2/16 15:57,1,-73.93782806,40.79685974,-73.94953156,40.77367401,N,425
id1991160,2,1/2/16 15:49,1/2/16 16:15,1,-73.97949219,40.75216293,-73.97273254,40.75625992,N,1538
id3240375,1,1/2/16 15:50,1/2/16 15:59,4,-73.9836731,40.75477219,-73.99043274,40.75753784,N,532
id2737336,2,1/2/16 15:50,1/2/16 16:25,2,-73.95781708,40.78230667,-73.99702454,40.71807098,N,2115
id2912484,1,1/2/16 15:50,1/2/16 16:25,1,-73.78988647,40.64677048,-73.939888,40.68904877,N,2089
id1419833,2,1/2/16 15:51,1/2/16 15:55,1,-73.98108673,40.75886917,-73.97045135,40.76473999,N,280
id0133479,1,1/2/16 15:51,1/2/16 16:06,1,-74.01015472,40.72092819,-73.98045349,40.73687744,N,948
id0578418,1,1/2/16 15:51,1/2/16 16:00,3,-74.0137558,40.71376419,-74.01351166,40.70233536,N,552
id0075011,2,1/2/16 15:51,1/2/16 15:56,1,-74.00473785,40.74203873,-74.00408936,40.73400879,N,268
id3132379,1,1/2/16 15:51,1/2/16 16:01,1,-73.99304199,40.7529335,-73.99693298,40.76118469,N,594
id1554674,1,1/2/16 15:52,1/2/16 15:52,1,-73.93270111,40.75120544,-73.93271637,40.75120926,N,39
id1228656,2,1/2/16 15:52,1/2/16 16:03,3,-73.96977997,40.78467178,-73.95303345,40.80984116,N,677
id0209104,2,1/2/16 15:52,1/2/16 15:58,5,-73.97997284,40.75506973,-73.98874664,40.7585907,N,363
id0215782,2,1/2/16 15:52,1/2/16 16:00,6,-73.95142365,40.77865219,-73.96779633,40.76284027,N,493
id0105366,2,1/2/16 15:52,1/2/16 16:18,6,-73.86312866,40.76945114,-73.96788025,40.80239868,N,1561
id0824473,1,1/2/16 15:52,1/2/16 15:55,2,-73.98366547,40.76596451,-73.97654724,40.76408386,N,167
id0458874,2,1/2/16 15:53,1/2/16 16:07,1,-73.98097229,40.75024796,-73.9849472,40.72818375,N,843
id3951994,2,1/2/16 15:53,1/2/16 16:01,2,-73.99620819,40.72626877,-73.97966003,40.7201004,N,490
id2570584,2,1/2/16 15:53,1/2/16 15:59,3,-73.96190643,40.76431274,-73.97377777,40.74390793,N,366
id3885177,1,1/2/16 15:53,1/2/16 16:03,4,-73.9753418,40.74964142,-73.97522736,40.75889587,N,607
id0629126,2,1/2/16 15:53,1/2/16 16:01,1,-73.93610382,40.69740677,-73.91812897,40.70307541,N,478
id3431117,1,1/2/16 15:53,1/2/16 16:03,3,-73.97439575,40.7625351,-73.9914093,40.75025558,N,569
id0966105,2,1/2/16 15:53,1/2/16 16:04,1,-73.95520782,40.76998138,-73.98093414,40.77338791,N,655
id2074690,1,1/2/16 15:53,1/2/16 16:06,1,-73.98777771,40.74983215,-73.98180389,40.7626915,N,777
id1047914,1,1/2/16 15:53,1/2/16 16:06,2,-73.96362305,40.77723312,-73.99086761,40.76512527,N,776
id1041204,2,1/2/16 15:53,1/2/16 16:12,1,-73.97727203,40.75233841,-74.00417328,40.72253036,N,1102
id1718684,2,1/2/16 15:54,1/2/16 15:59,1,-73.98985291,40.74174118,-73.99224091,40.74913025,N,277
id3129709,2,1/2/16 15:55,1/2/16 16:16,1,-73.97559357,40.75239944,-73.97297668,40.78530884,N,1271
id0765482,2,1/2/16 15:55,1/2/16 15:58,1,-73.96572876,40.76250839,-73.95527649,40.77341843,N,200
id0600680,1,1/2/16 15:55,1/2/16 16:22,1,-73.983078,40.7149086,-73.98652649,40.75030518,N,1597
id0364234,2,1/2/16 15:55,1/2/16 16:09,1,-74.0007782,40.73162079,-73.98647308,40.75556183,N,826
id0610942,1,1/2/16 15:55,1/2/16 16:06,2,-73.94567871,40.775383,-73.96564484,40.79120636,N,613
id1801337,2,1/2/16 15:56,1/2/16 16:00,3,-73.98104858,40.78172684,-73.98786163,40.77542877,N,261
id1315310,1,1/2/16 15:56,1/2/16 16:01,1,-73.95133972,40.77045822,-73.96588135,40.75627136,N,276
id1114322,2,1/2/16 15:56,1/2/16 16:05,1,-73.97825623,40.74855804,-73.9895401,40.74820328,N,500
id2546951,2,1/2/16 15:56,1/2/16 16:09,2,-73.97158813,40.76363373,-73.98506165,40.74455261,N,778
id3428616,1,1/2/16 15:56,1/2/16 16:00,2,-73.79402924,40.65670776,-73.79402924,40.65670776,N,195
id3525759,2,1/2/16 15:57,1/2/16 16:02,1,-73.98651886,40.72171783,-73.99002838,40.72932434,N,347
id3971420,1,1/2/16 15:57,1/2/16 16:02,2,-73.96215057,40.77079773,-73.963974,40.7761879,N,296
id0121694,1,1/2/16 15:57,1/2/16 16:10,1,-73.97915649,40.77669525,-73.99176025,40.75638199,N,767
id0215245,2,1/2/16 15:58,1/2/16 16:02,1,-73.95123291,40.78553391,-73.954422,40.7705574,N,274
id2327310,1,1/2/16 15:58,1/2/16 16:46,2,-73.98268127,40.77154922,-73.78980255,40.64306259,N,2906
id1504364,2,1/2/16 15:58,1/2/16 16:17,1,-73.95960999,40.77360916,-73.99671936,40.73733902,N,1133
id2818455,2,1/2/16 15:58,1/2/16 16:23,1,-73.87110901,40.77392578,-74.00021362,40.76080322,N,1507
id0796138,2,1/2/16 15:59,1/2/16 16:05,6,-73.97337341,40.75797653,-73.96103668,40.76416779,N,418
id0727629,1,1/2/16 15:59,1/2/16 16:08,2,-73.9726944,40.78089523,-73.96485138,40.76496887,N,555
id0852362,2,1/2/16 15:59,1/2/16 16:04,1,-73.98376465,40.72962189,-73.98026276,40.74259186,N,331
id3185837,1,1/2/16 15:59,1/2/16 16:04,2,-73.98823547,40.7485199,-73.9853363,40.73879242,N,338
id1993582,2,1/2/16 15:59,1/2/16 16:05,1,-73.99175262,40.73857117,-73.98869324,40.74840927,N,369
id2527583,1,1/2/16 15:59,1/2/16 16:30,1,-73.99720764,40.71926498,-73.98471832,40.76846695,N,1867
id1951980,1,1/2/16 15:59,1/2/16 16:09,1,-73.975914,40.75797272,-73.95010376,40.77622604,N,621
id0915681,1,1/2/16 15:59,1/2/16 16:03,1,-73.96292877,40.77529907,-73.97291565,40.78256989,N,228
id3809417,1,1/2/16 16:00,1/2/16 16:17,1,-73.99949646,40.71881866,-73.99064636,40.75018311,N,1041
id3378173,1,1/2/16 16:00,1/2/16 16:13,2,-73.96556091,40.77466965,-73.97257996,40.74980927,N,764
id1954904,2,1/2/16 16:00,1/2/16 16:05,1,-73.97151947,40.76351929,-73.96144867,40.76858521,N,280
id1361730,2,1/2/16 16:00,1/2/16 16:13,1,-74.00151825,40.72146606,-74.00704956,40.73295593,N,772
id1981139,1,1/2/16 16:01,1/2/16 16:16,1,-73.99010468,40.73706818,-74.00276947,40.76057816,N,884
id0728145,2,1/2/16 16:01,1/2/16 16:19,1,-73.95483398,40.77929688,-73.99224854,40.71392059,N,1092
id3757231,1,1/2/16 16:01,1/2/16 16:07,1,-73.96669006,40.75333786,-73.9781723,40.75522232,N,365
id3771312,1,1/2/16 16:01,1/2/16 16:04,1,-73.95800018,40.77345276,-73.95037842,40.78222275,N,182
id2673443,1,1/2/16 16:01,1/2/16 16:13,3,-73.98973083,40.72032166,-74.0039444,40.74033356,N,716
id0164007,1,1/2/16 16:01,1/2/16 16:12,3,-73.96228027,40.77894974,-73.97202301,40.76557922,N,610
id1673939,1,1/2/16 16:02,1/2/16 16:16,1,-73.97824097,40.75240707,-73.99134064,40.75001526,N,859
id0068714,2,1/2/16 16:02,1/2/16 16:04,2,-73.96430969,40.76473618,-73.95934296,40.77148819,N,113
id1504966,2,1/2/16 16:02,1/2/16 16:06,1,-73.98246002,40.77677155,-73.97933197,40.76704025,N,256
id1756151,2,1/2/16 16:02,1/2/16 16:13,6,-73.97233582,40.75679016,-73.98996735,40.73865509,N,672
id3600385,2,1/2/16 16:02,1/2/16 16:14,2,-73.9859314,40.74760056,-73.98023987,40.75989914,N,707
id1511913,2,1/2/16 16:02,1/2/16 16:05,1,-73.99744415,40.74158859,-74.00660706,40.73577118,N,175
id3974665,1,1/2/16 16:02,1/2/16 16:07,1,-73.98096466,40.73344421,-73.97866821,40.74124527,N,304
id3946583,2,1/2/16 16:03,1/2/16 16:11,6,-73.98230743,40.77566147,-73.99202728,40.75637054,N,520
id1150473,1,1/2/16 16:03,1/2/16 16:10,1,-73.96401215,40.77377319,-73.94734192,40.77615356,N,384
id3313862,2,1/2/16 16:03,1/2/16 16:09,1,-73.97679901,40.74755096,-73.97113037,40.76180649,N,328
id2241724,1,1/2/16 16:03,1/2/16 16:17,1,-73.96429443,40.76767731,-73.98545074,40.74749374,N,801
id2758062,1,1/2/16 16:04,1/2/16 16:09,1,-73.99176788,40.74448776,-74.00551605,40.73593903,N,311
id2472829,1,1/2/16 16:04,1/2/16 16:17,1,-74.01411438,40.70490646,-74.00239563,40.71960068,N,744
id0952223,1,1/2/16 16:05,1/2/16 16:17,1,-73.9641037,40.76771927,-73.98304749,40.75378799,N,734
id0410655,1,1/2/16 16:05,1/2/16 16:16,5,-73.98230743,40.7685585,-73.9944458,40.7502594,N,645
id3989202,2,1/2/16 16:05,1/2/16 16:19,3,-73.9839325,40.75962067,-73.97698212,40.7563591,N,825
id2010671,2,1/2/16 16:05,1/2/16 16:29,1,-73.9920578,40.74947357,-73.95966339,40.71720886,N,1418
id3346203,2,1/2/16 16:06,1/2/16 16:14,1,-73.98288727,40.73154831,-73.99632263,40.72544098,N,523
id1722762,2,1/2/16 16:06,1/2/16 16:11,2,-73.97836304,40.78583145,-73.96765137,40.80194855,N,300
id1991559,2,1/2/16 16:06,1/2/16 16:14,1,-73.99528503,40.75475311,-73.99045563,40.74103546,N,484
id0312000,2,1/2/16 16:06,1/2/16 16:16,1,-74.00106049,40.73138046,-73.99285126,40.72145844,N,572
id0970643,1,1/2/16 16:08,1/2/16 16:10,1,-73.95721436,40.76622772,-73.9569931,40.77246857,N,176
id1049430,1,1/2/16 16:09,1/2/16 16:14,2,-73.98000336,40.75211334,-73.98760986,40.74871445,N,328
id1367861,1,1/2/16 16:09,1/2/16 16:22,1,-73.94972229,40.77210617,-73.98614502,40.76741028,N,804
id1502588,1,1/2/16 16:09,1/2/16 16:21,1,-73.99044037,40.75619507,-73.98547363,40.74834061,N,762
id3068563,2,1/2/16 16:09,1/2/16 16:27,1,-74.00054932,40.74232101,-73.95661926,40.76821899,N,1083
id1959448,2,1/2/16 16:09,1/2/16 16:20,3,-73.97441864,40.75920105,-73.9679718,40.78717804,N,681
id0494205,1,1/2/16 16:09,1/2/16 16:15,2,-73.98144531,40.7808342,-73.97189331,40.79470825,N,334
id0580901,1,1/2/16 16:09,1/2/16 16:14,2,-73.96772003,40.76298523,-73.95881653,40.76008224,N,291
id1728947,1,1/2/16 16:10,1/2/16 16:14,2,-73.98262024,40.75169754,-73.98924255,40.74120331,N,281
id2557971,1,1/2/16 16:10,1/2/16 16:18,1,-73.99936676,40.7338028,-73.98661804,40.75141144,N,443
id3860950,1,1/2/16 16:11,1/2/16 16:35,2,-73.95491028,40.73429489,-73.9883194,40.69628143,N,1443
id3635852,1,1/2/16 16:11,1/2/16 16:16,1,-73.97884369,40.78517151,-73.97185516,40.78543854,N,313
id0605237,1,1/2/16 16:11,1/2/16 16:15,1,-73.97753906,40.76454544,-73.9875946,40.76992035,N,281
id2616337,1,1/2/16 16:11,1/2/16 16:14,4,-73.98812866,40.75677109,-73.98471069,40.75491714,N,209
id0984366,1,1/2/16 16:11,1/2/16 16:25,1,-74.01670837,40.70944214,-73.997612,40.72571182,N,848
id0242730,2,1/2/16 16:11,1/2/16 16:18,6,-73.97476196,40.76248169,-73.98619843,40.74309158,N,425
id1496976,2,1/2/16 16:11,1/2/16 16:31,1,-73.99268341,40.75320816,-73.95948792,40.77149963,N,1210
id0229767,2,1/2/16 16:11,1/2/16 16:28,6,-74.00540161,40.74084854,-73.96743774,40.76031876,N,1014
id3156633,2,1/2/16 16:11,1/2/16 16:22,1,-73.94556427,40.77819824,-73.97753143,40.75388336,N,612
id2278416,2,1/2/16 16:12,1/2/16 16:19,1,-73.96941376,40.75345993,-73.98896027,40.74185181,N,433
id2272980,1,1/2/16 16:12,1/2/16 16:36,1,-73.99970245,40.71783447,-73.99032593,40.74655151,N,1485
id1550039,2,1/2/16 16:12,1/2/16 16:23,1,-73.98278809,40.76182175,-74.00344086,40.75905991,N,672
id1987225,2,1/2/16 16:12,1/2/16 16:14,2,-73.98570251,40.75775146,-73.99182892,40.75028992,N,159
id3520263,2,1/2/16 16:12,1/2/16 16:27,3,-73.99061584,40.75620651,-73.96205139,40.77943039,N,922
id0112801,1,1/2/16 16:12,1/2/16 16:33,2,-73.9825058,40.76465607,-74.00079346,40.71854401,N,1254
id2197760,2,1/2/16 16:12,1/2/16 16:27,1,-73.99578857,40.73873901,-73.97996521,40.74090195,N,864
id2895832,2,1/2/16 16:13,1/2/16 16:23,2,-73.97907257,40.75273895,-73.95124817,40.78256989,N,624
id3722377,1,1/2/16 16:13,1/2/16 16:21,3,-73.98242188,40.77113724,-73.9991684,40.74969101,N,482
id2086758,2,1/2/16 16:13,1/2/16 16:19,1,-74.00846863,40.72069168,-74.00653076,40.7375679,N,377
id2002894,2,1/2/16 16:13,1/2/16 16:26,2,-73.99645996,40.73232651,-73.9864502,40.71841049,N,733
id2304575,2,1/2/16 16:14,1/2/16 16:20,1,-73.98911285,40.73736954,-73.97905731,40.75011063,N,368
id2730711,1,1/2/16 16:14,1/2/16 16:35,2,-73.78178406,40.64468765,-73.81771088,40.68818283,N,1263
id1751032,1,1/2/16 16:14,1/2/16 17:04,3,-73.77687836,40.6454277,-73.95602417,40.77540588,N,2994
id3195285,2,1/2/16 16:14,1/2/16 16:27,1,-73.97933197,40.77690125,-73.98371887,40.75460052,N,773
id0119904,2,1/2/16 16:15,1/2/16 16:37,5,-74.0002594,40.72401047,-73.98758698,40.74561691,N,1311
id1690143,2,1/2/16 16:15,1/2/16 16:22,1,-73.93504333,40.79669952,-73.95243835,40.7807312,N,412
id3454865,2,1/2/16 16:15,1/2/16 16:34,3,-73.98901367,40.76368332,-74.00648499,40.73261642,N,1115
id1641736,2,1/2/16 16:15,1/2/16 16:27,1,-73.98403931,40.76060867,-74.00376129,40.72608185,N,702
id3916966,1,1/2/16 16:15,1/2/16 16:20,1,-73.94633484,40.7723732,-73.95503235,40.77747345,N,307
id3629278,2,1/2/16 16:15,1/2/16 16:21,1,-73.97563171,40.75785065,-73.96544647,40.76358414,N,361
id2039094,2,1/2/16 16:16,1/2/16 16:34,1,-73.97910309,40.78503036,-73.96968079,40.75862885,N,1078
id0972289,2,1/2/16 16:16,1/2/16 16:21,1,-73.95323181,40.77867889,-73.94142151,40.78763962,N,350
id2323926,2,1/2/16 16:16,1/2/16 16:32,1,-73.98977661,40.75675201,-73.9960022,40.73292542,N,980
id3810734,2,1/2/16 16:16,1/2/16 16:25,1,-73.98027039,40.75128174,-73.96560669,40.75539017,N,508
id0908490,2,1/2/16 16:16,1/2/16 16:23,2,-74.01418304,40.71419144,-74.00621796,40.7447319,N,412
id3779146,2,1/2/16 16:17,1/2/16 16:23,1,-73.97937012,40.74011993,-73.98294067,40.72280884,N,358
id0483878,2,1/2/16 16:17,1/2/16 17:12,4,-73.78240967,40.64481735,-73.9584198,40.71321869,N,3270
id2405154,2,1/2/16 16:17,1/2/16 16:38,1,-73.9590683,40.78326797,-73.97993469,40.75487137,N,1277
id1050963,2,1/2/16 16:17,1/2/16 16:34,2,-73.9756012,40.78689575,-73.95185852,40.76660538,N,1004
id1225545,2,1/2/16 16:17,1/2/16 16:36,1,-74.00240326,40.75587845,-73.9533844,40.7797699,N,1119
id0654578,2,1/2/16 16:17,1/2/16 16:25,1,-73.98287201,40.75996017,-73.98841858,40.74832916,N,462
id2974420,2,1/2/16 16:17,1/2/16 16:34,5,-73.98789978,40.77963257,-73.9885788,40.74821854,N,1015
id0339833,1,1/2/16 16:18,1/2/16 16:22,1,-73.99951935,40.7386322,-73.99874878,40.74500275,N,257
id2691321,2,1/2/16 16:19,1/2/16 16:30,1,-73.99481964,40.71974564,-74.00124359,40.73137665,N,685
id0423945,1,1/2/16 16:19,1/2/16 16:41,4,-73.98264313,40.77165985,-73.97789764,40.7340889,N,1331
id1486348,2,1/2/16 16:19,1/2/16 16:29,6,-73.96512604,40.75518417,-73.97418976,40.76315689,N,603
id2500141,2,1/2/16 16:19,1/2/16 16:48,5,-73.95315552,40.81358337,-73.85607147,40.89554596,N,1717
id2712736,2,1/2/16 16:19,1/2/16 16:42,4,-74.00766754,40.71273041,-73.98908997,40.75643921,N,1388
id0276052,2,1/2/16 16:19,1/2/16 16:24,1,-73.95554352,40.77942657,-73.96552277,40.76767731,N,251
id2803686,2,1/2/16 16:19,1/2/16 16:37,2,-73.96047974,40.77281189,-73.977211,40.76119614,N,1062
id0365799,2,1/2/16 16:20,1/2/16 16:34,1,-73.97917938,40.74436569,-73.98295593,40.76727295,N,863
id3989207,2,1/2/16 16:20,1/2/16 16:25,2,-73.97232819,40.75646591,-73.97694397,40.74336624,N,294
id1098521,2,1/2/16 16:20,1/2/16 16:24,2,-73.97839355,40.74156189,-73.98760223,40.72874069,N,218
id2773688,1,1/2/16 16:20,1/2/16 17:06,1,-73.98127747,40.76911163,-73.77740479,40.64462662,N,2746
id3275496,2,1/2/16 16:21,1/2/16 17:00,1,-74.00144196,40.72430038,-73.96639252,40.77326965,N,2340
id3707197,1,1/2/16 16:21,1/2/16 16:35,1,-73.99785614,40.72053146,-73.99365997,40.75202179,N,856
id2665685,2,1/2/16 16:21,1/2/16 16:38,1,-73.99299622,40.69285965,-74.00350189,40.7319603,N,1022
id3324817,1,1/2/16 16:21,1/2/16 16:35,1,-73.98218536,40.77257156,-73.95196533,40.77338409,N,832
id0565317,1,1/2/16 16:21,1/2/16 16:29,2,-73.96916199,40.76420212,-73.96372223,40.75462341,N,500
id3838165,2,1/2/16 16:21,1/2/16 16:34,6,-73.95896912,40.81508255,-73.9577179,40.78533173,N,749
